51119,Spring Lake Heights,US,NJ,borough,municipality,"Spring Lake Heights, NJ",#N/A
51120,Union Beach,US,NJ,borough,municipality,"Union Beach, NJ",unionbeach.net/
51121,West Long Branch,US,NJ,borough,municipality,"West Long Branch, NJ",#N/A
51122,Loch Arbour,US,NJ,village,municipality,"Loch Arbour, NJ",#N/A
51123,Boonton,US,NJ,town,municipality,"Boonton, NJ",boontontownship.com/
51124,Butler,US,NJ,borough,municipality,"Butler, NJ",butlerborough.com/
51125,Chatham,US,NJ,borough,municipality,"Chatham, NJ",chathamtownship-nj.gov/
51126,Chester,US,NJ,borough,municipality,"Chester, NJ",chesterborough.org/
51127,Dover,US,NJ,town,municipality,"Dover, NJ",dover.nj.us/
51128,Florham Park,US,NJ,borough,municipality,"Florham Park, NJ",florhamparkboro.net/
51129,Kinnelon,US,NJ,borough,municipality,"Kinnelon, NJ",#N/A
51130,Lincoln Park,US,NJ,borough,municipality,"Lincoln Park, NJ",#N/A
51131,Madison,US,NJ,borough,municipality,"Madison, NJ",rosenet.org/gov/
51132,Mendham,US,NJ,borough,municipality,"Mendham, NJ",mendhamnj.org/
51133,Morris Plains,US,NJ,borough,municipality,"Morris Plains, NJ",morrisplainsboro.org/
51134,Morristown,US,NJ,town,municipality,"Morristown, NJ",#N/A
51135,Mountain Lakes,US,NJ,borough,municipality,"Mountain Lakes, NJ",#N/A
51136,Mount Arlington,US,NJ,borough,municipality,"Mount Arlington, NJ",http://mountarlingtonnj.org/
51137,Netcong,US,NJ,borough,municipality,"Netcong, NJ",netcong.org/
51138,Riverdale,US,NJ,borough,municipality,"Riverdale, NJ",RIVERDALENJ.GOV
51139,Rockaway,US,NJ,borough,municipality,"Rockaway, NJ",rockawaytownship.org/
51140,Victory Gardens,US,NJ,borough,municipality,"Victory Gardens, NJ",victorygardensnj.gov
51141,Wharton,US,NJ,borough,municipality,"Wharton, NJ",http://whartonnj.com/
51142,Bay Head,US,NJ,borough,municipality,"Bay Head, NJ",#N/A
51143,Barnegat Light,US,NJ,borough,municipality,"Barnegat Light, NJ",#N/A
51144,Beach Haven,US,NJ,borough,municipality,"Beach Haven, NJ",BEACHHAVEN-NJ.GOV
51145,Beachwood,US,NJ,borough,municipality,"Beachwood, NJ",beachwoodusa.com/
51146,Harvey Cedars,US,NJ,borough,municipality,"Harvey Cedars, NJ",#N/A
51147,Island Heights,US,NJ,borough,municipality,"Island Heights, NJ",#N/A
51148,Lakehurst,US,NJ,borough,municipality,"Lakehurst, NJ",#N/A
51149,Lavallette,US,NJ,borough,municipality,"Lavallette, NJ",#N/A
51150,Mantoloking,US,NJ,borough,municipality,"Mantoloking, NJ",#N/A
51151,Ocean Gate,US,NJ,borough,municipality,"Ocean Gate, NJ",OCEANGATE-NJ.GOV
51152,Pine Beach,US,NJ,borough,municipality,"Pine Beach, NJ",pinebeachborough.us/
51153,Point Pleasant,US,NJ,borough,municipality,"Point Pleasant, NJ",ptboro.com/
51154,Point Pleasant Beach,US,NJ,borough,municipality,"Point Pleasant Beach, NJ",pointpleasantbeach.org/
51155,Seaside Heights,US,NJ,borough,municipality,"Seaside Heights, NJ",#N/A
51156,Seaside Park,US,NJ,borough,municipality,"Seaside Park, NJ",seasideparknj.org
51157,Ship Bottom,US,NJ,borough,municipality,"Ship Bottom, NJ",shipbottom.org/
51158,South Toms River,US,NJ,borough,municipality,"South Toms River, NJ",http://boroughofsouthtomsriver.com/
51159,Surf City,US,NJ,borough,municipality,"Surf City, NJ",surfcity-nj-gov.us/
51160,Tuckerton,US,NJ,borough,municipality,"Tuckerton, NJ",tuckertonborough.com/
51161,Bloomingdale,US,NJ,borough,municipality,"Bloomingdale, NJ",#N/A
51162,Clifton,US,NJ,city,municipality,"Clifton, NJ",cliftonnj.org/
51163,Haledon,US,NJ,borough,municipality,"Haledon, NJ",#N/A
51164,Hawthorne,US,NJ,borough,municipality,"Hawthorne, NJ",hawthornenj.org/
51165,North Haledon,US,NJ,borough,municipality,"North Haledon, NJ",northhaledon.com/
51166,Passaic,US,NJ,city,municipality,"Passaic, NJ",cityofpassaic.com/
51167,Paterson,US,NJ,city,municipality,"Paterson, NJ",PATERSONNJ.GOV
51168,Pompton Lakes,US,NJ,borough,municipality,"Pompton Lakes, NJ",#N/A
51169,Prospect Park,US,NJ,borough,municipality,"Prospect Park, NJ",prospectpark.net
51170,Ringwood,US,NJ,borough,municipality,"Ringwood, NJ",ringwoodnj.net/
51171,Totowa,US,NJ,borough,municipality,"Totowa, NJ",#N/A
51172,Wanaque,US,NJ,borough,municipality,"Wanaque, NJ",wanaqueborough.com/
51173,Woodland Park,US,NJ,borough,municipality,"Woodland Park, NJ",#N/A
51174,Elmer,US,NJ,borough,municipality,"Elmer, NJ",#N/A
51175,Penns Grove,US,NJ,borough,municipality,"Penns Grove, NJ",pennsgrove-nj.org/
51176,Salem,US,NJ,city,municipality,"Salem, NJ",CITYOFSALEMNJ.GOV
51177,Woodstown,US,NJ,borough,municipality,"Woodstown, NJ",historicwoodstown.org/
51178,Bernardsville,US,NJ,borough,municipality,"Bernardsville, NJ",bernardsvilleboro.org/
51179,Bound Brook,US,NJ,borough,municipality,"Bound Brook, NJ",boundbrook-nj.org
51180,Far Hills,US,NJ,borough,municipality,"Far Hills, NJ",#N/A
51181,Manville,US,NJ,borough,municipality,"Manville, NJ",#N/A
51182,Millstone,US,NJ,borough,municipality,"Millstone, NJ",MILLSTONENJ.GOV
51183,North Plainfield,US,NJ,borough,municipality,"North Plainfield, NJ",northplainfield.org/
51184,Peapack And Gladstone Borough,US,NJ,municipality,municipality,"Peapack And Gladstone Borough, NJ",#N/A
51185,Raritan,US,NJ,borough,municipality,"Raritan, NJ",raritan-township.com/
51186,Rocky Hill,US,NJ,borough,municipality,"Rocky Hill, NJ",ROCKYHILL-NJ.GOV
51187,Somerville,US,NJ,borough,municipality,"Somerville, NJ",somervillenj.org/
51188,South Bound Brook,US,NJ,borough,municipality,"South Bound Brook, NJ",sbbnj.com/
51189,Watchung,US,NJ,borough,municipality,"Watchung, NJ",WATCHUNGNJ.GOV
51190,Andover,US,NJ,borough,municipality,"Andover, NJ",andovertwp.org
51191,Branchville,US,NJ,borough,municipality,"Branchville, NJ",#N/A
51192,Franklin,US,NJ,borough,municipality,"Franklin, NJ",franklintownship.com/
51193,Hamburg,US,NJ,borough,municipality,"Hamburg, NJ",#N/A
51194,Hopatcong,US,NJ,borough,municipality,"Hopatcong, NJ",hopatcong.org/
51195,Newton,US,NJ,town,municipality,"Newton, NJ",#N/A
51196,Ogdensburg,US,NJ,borough,municipality,"Ogdensburg, NJ",ogdensburgnj.org/
51197,Stanhope,US,NJ,borough,municipality,"Stanhope, NJ",http://stanhopenj.gov/
51198,Sussex,US,NJ,borough,municipality,"Sussex, NJ",sussexboro.com/
51199,Elizabeth,US,NJ,city,municipality,"Elizabeth, NJ",elizabethnj.org/
51200,Fanwood,US,NJ,borough,municipality,"Fanwood, NJ",fanwoodnj.org/
51201,Garwood,US,NJ,borough,municipality,"Garwood, NJ",#N/A
51202,Kenilworth,US,NJ,borough,municipality,"Kenilworth, NJ",#N/A
51203,Linden,US,NJ,city,municipality,"Linden, NJ",#N/A
51204,Mountainside,US,NJ,borough,municipality,"Mountainside, NJ",#N/A
51205,New Providence,US,NJ,borough,municipality,"New Providence, NJ",newprov.org/
51206,Plainfield,US,NJ,city,municipality,"Plainfield, NJ",plainfield.com/
51207,Rahway,US,NJ,city,municipality,"Rahway, NJ",cityofrahway.com/
51208,Roselle,US,NJ,borough,municipality,"Roselle, NJ",#N/A
51209,Roselle Park,US,NJ,borough,municipality,"Roselle Park, NJ",rosellepark.net/
51210,Summit,US,NJ,city,municipality,"Summit, NJ",ci.summit.nj.us/
51211,Westfield,US,NJ,town,municipality,"Westfield, NJ",http://westfieldnj.net/
51212,Alpha,US,NJ,borough,municipality,"Alpha, NJ",#N/A
51213,Belvidere,US,NJ,town,municipality,"Belvidere, NJ",#N/A
51214,Hackettstown,US,NJ,town,municipality,"Hackettstown, NJ",hackettstown.net/
51215,Phillipsburg,US,NJ,town,municipality,"Phillipsburg, NJ",HARMONYTWP-NJ.GOV
51216,Washington,US,NJ,borough,municipality,"Washington, NJ",twp.washington.nj.us
51217,Buena Vista,US,NJ,township,municipality,"Buena Vista, NJ",buenavistatownship.org/
51218,Egg Harbor,US,NJ,township,municipality,"Egg Harbor, NJ",http://eggharborcity.org/
51219,Galloway,US,NJ,township,municipality,"Galloway, NJ",gallowaytwp-nj.gov/
51220,Hamilton,US,NJ,township,municipality,"Hamilton, NJ",hamiltonnj.com/
51221,Mullica,US,NJ,township,municipality,"Mullica, NJ",#N/A
51222,Weymouth,US,NJ,township,municipality,"Weymouth, NJ",weymouthnj.org/
51223,Lyndhurst,US,NJ,township,municipality,"Lyndhurst, NJ",#N/A
51224,Mahwah,US,NJ,township,municipality,"Mahwah, NJ",mahwahtwp.org/
51225,River Vale,US,NJ,township,municipality,"River Vale, NJ",#N/A
51226,Rochelle Park,US,NJ,township,municipality,"Rochelle Park, NJ",#N/A
51227,Saddle Brook,US,NJ,township,municipality,"Saddle Brook, NJ",#N/A
51228,South Hackensack,US,NJ,township,municipality,"South Hackensack, NJ",#N/A
51229,Teaneck,US,NJ,township,municipality,"Teaneck, NJ",teanecknj.gov/
51230,Washington,US,NJ,township,municipality,"Washington, NJ",twp.washington.nj.us
51231,Wyckoff,US,NJ,township,municipality,"Wyckoff, NJ",http://wyckoff-nj.com/
51232,Bass River,US,NJ,township,municipality,"Bass River, NJ",#N/A
51233,Bordentown,US,NJ,township,municipality,"Bordentown, NJ",bordentowntownship.com
51234,Burlington,US,NJ,township,municipality,"Burlington, NJ",burlingtonnj.us/
51235,Chesterfield,US,NJ,township,municipality,"Chesterfield, NJ",#N/A
51236,Cinnaminson,US,NJ,township,municipality,"Cinnaminson, NJ",cinnaminsonnj.org/
51237,Delanco,US,NJ,township,municipality,"Delanco, NJ",#N/A
51238,Delran,US,NJ,township,municipality,"Delran, NJ",#N/A
51239,Eastampton,US,NJ,township,municipality,"Eastampton, NJ",#N/A
51240,Edgewater Park,US,NJ,township,municipality,"Edgewater Park, NJ",http://edgewaterpark-nj.com/
51241,Evesham,US,NJ,township,municipality,"Evesham, NJ",evesham-nj.org/
51242,Florence,US,NJ,township,municipality,"Florence, NJ",florence-nj.gov/
51243,Hainesport,US,NJ,township,municipality,"Hainesport, NJ",hainesporttownship.com/
51244,Lumberton,US,NJ,township,municipality,"Lumberton, NJ",#N/A
51245,Mansfield,US,NJ,township,municipality,"Mansfield, NJ",mansfieldtownship-nj.gov/
51246,Maple Shade,US,NJ,township,municipality,"Maple Shade, NJ",mapleshade.com/
51247,Medford,US,NJ,township,municipality,"Medford, NJ",#N/A
51248,Moorestown,US,NJ,township,municipality,"Moorestown, NJ",moorestown.nj.us/
51249,Mount Holly,US,NJ,township,municipality,"Mount Holly, NJ",http://twp.mountholly.nj.us/
51250,Mount Laurel,US,NJ,township,municipality,"Mount Laurel, NJ",http://mountlaurel.com/
51251,New Hanover,US,NJ,township,municipality,"New Hanover, NJ",#N/A
51252,North Hanover,US,NJ,township,municipality,"North Hanover, NJ",northhanovertwp.com/
51253,Pemberton,US,NJ,township,municipality,"Pemberton, NJ",pemberton-twp.com/home
51254,Riverside,US,NJ,township,municipality,"Riverside, NJ",#N/A
51255,Shamong,US,NJ,township,municipality,"Shamong, NJ",#N/A
51256,Southampton,US,NJ,township,municipality,"Southampton, NJ",#N/A
51257,Springfield,US,NJ,township,municipality,"Springfield, NJ",http://springfield-nj.us/
51258,Tabernacle,US,NJ,township,municipality,"Tabernacle, NJ",TABERNACLENJ.GOV
51259,Washington,US,NJ,township,municipality,"Washington, NJ",twp.washington.nj.us
51260,Westampton,US,NJ,township,municipality,"Westampton, NJ",WESTAMPTONNJ.GOV
51261,Willingboro,US,NJ,township,municipality,"Willingboro, NJ",WILLINGBORONJ.GOV
51262,Woodland,US,NJ,township,municipality,"Woodland, NJ",http://woodlandtownship.org/
51263,Berlin,US,NJ,township,municipality,"Berlin, NJ",#N/A
51264,Cherry Hill,US,NJ,township,municipality,"Cherry Hill, NJ",cherryhill-nj.com/
51265,Gloucester,US,NJ,township,municipality,"Gloucester, NJ",glotwp.com/
51266,Haddon,US,NJ,township,municipality,"Haddon, NJ",#N/A
51267,Pennsauken,US,NJ,township,municipality,"Pennsauken, NJ",#N/A
51268,Voorhees,US,NJ,township,municipality,"Voorhees, NJ",voorheesnj.com/
51269,Waterford,US,NJ,township,municipality,"Waterford, NJ",#N/A
51270,Winslow,US,NJ,township,municipality,"Winslow, NJ",winslowtownship.com/content/69/default.aspx
51271,Dennis,US,NJ,township,municipality,"Dennis, NJ",#N/A
51272,Lower,US,NJ,township,municipality,"Lower, NJ",townshipoflower.org/index.php
51273,Middle,US,NJ,township,municipality,"Middle, NJ",http://middletownship.com/
51274,Upper,US,NJ,township,municipality,"Upper, NJ",#N/A
51275,Commercial,US,NJ,township,municipality,"Commercial, NJ",#N/A
51276,Deerfield,US,NJ,township,municipality,"Deerfield, NJ",deerfieldtownship.org/
51277,Downe,US,NJ,township,municipality,"Downe, NJ",downetwpnj.org/
51278,Fairfield,US,NJ,township,municipality,"Fairfield, NJ",fairfieldnj.org/
51279,Greenwich,US,NJ,township,municipality,"Greenwich, NJ",greenwichtownship.org
51280,Hopewell,US,NJ,township,municipality,"Hopewell, NJ",http://hopewelltwp.org/
51281,Lawrence,US,NJ,township,municipality,"Lawrence, NJ",http://lawrencetwp.com/
51282,Maurice River,US,NJ,township,municipality,"Maurice River, NJ",#N/A
51283,Stow Creek,US,NJ,township,municipality,"Stow Creek, NJ",http://stowcreektwp.com/
51284,Upper Deerfield,US,NJ,township,municipality,"Upper Deerfield, NJ",#N/A
51285,Cedar Grove,US,NJ,township,municipality,"Cedar Grove, NJ",cedargrovenj.org/
51286,Livingston,US,NJ,township,municipality,"Livingston, NJ",http://livingstontownship.org/
51287,Maplewood,US,NJ,township,municipality,"Maplewood, NJ",twp.maplewood.nj.us/
51288,Millburn,US,NJ,township,municipality,"Millburn, NJ",twp.millburn.nj.us/
51289,South Orange Village,US,NJ,township,municipality,"South Orange Village, NJ",southorange.org/
51290,Fairfield,US,NJ,township,municipality,"Fairfield, NJ",fairfieldnj.org/
51291,Montclair,US,NJ,township,municipality,"Montclair, NJ",montclairnjusa.org/
51292,West Orange,US,NJ,township,municipality,"West Orange, NJ",westorange.org/
51293,Nutley,US,NJ,township,municipality,"Nutley, NJ",#N/A
51294,West Caldwell,US,NJ,township,municipality,"West Caldwell, NJ",#N/A
51295,Belleville,US,NJ,township,municipality,"Belleville, NJ",#N/A
51296,Verona,US,NJ,township,municipality,"Verona, NJ",#N/A
51297,Bloomfield,US,NJ,township,municipality,"Bloomfield, NJ",bloomfieldtwpnj.com/
51298,Irvington,US,NJ,township,municipality,"Irvington, NJ",#N/A
51299,Orange City,US,NJ,township,municipality,"Orange City, NJ",ci.orange.nj.us/
51300,Deptford,US,NJ,township,municipality,"Deptford, NJ",deptford-nj.org/
51301,East Greenwich,US,NJ,township,municipality,"East Greenwich, NJ",#N/A
51302,Elk,US,NJ,township,municipality,"Elk, NJ",elktownshipnj.gov/
51303,Franklin,US,NJ,township,municipality,"Franklin, NJ",franklintownship.com/
51304,Greenwich,US,NJ,township,municipality,"Greenwich, NJ",greenwichtownship.org
51305,Harrison,US,NJ,township,municipality,"Harrison, NJ",harrisontwp.us/
51306,Logan,US,NJ,township,municipality,"Logan, NJ",#N/A
51307,Mantua,US,NJ,township,municipality,"Mantua, NJ",#N/A
51308,Monroe,US,NJ,township,municipality,"Monroe, NJ",monroetwp.com/
51309,South Harrison,US,NJ,township,municipality,"South Harrison, NJ",southharrison-nj.org/
51310,Washington,US,NJ,township,municipality,"Washington, NJ",twp.washington.nj.us
51311,West Deptford,US,NJ,township,municipality,"West Deptford, NJ",westdeptford.com/
51312,Woolwich,US,NJ,township,municipality,"Woolwich, NJ",woolwichtwp.org/
51313,North Bergen,US,NJ,township,municipality,"North Bergen, NJ",#N/A
51314,Weehawken,US,NJ,township,municipality,"Weehawken, NJ",#N/A
51315,Alexandria,US,NJ,township,municipality,"Alexandria, NJ",#N/A
51316,Bethlehem,US,NJ,township,municipality,"Bethlehem, NJ",bethlehemnj.org/
51317,Clinton,US,NJ,township,municipality,"Clinton, NJ",clintonnj.gov/
51318,Delaware,US,NJ,township,municipality,"Delaware, NJ",delawaretwpnj.org/
51319,East Amwell,US,NJ,township,municipality,"East Amwell, NJ",eastamwelltownship.com/
51320,Franklin,US,NJ,township,municipality,"Franklin, NJ",franklintownship.com/
51321,Holland,US,NJ,township,municipality,"Holland, NJ",#N/A
51322,Kingwood,US,NJ,township,municipality,"Kingwood, NJ",#N/A
51323,Lebanon,US,NJ,township,municipality,"Lebanon, NJ",#N/A
51324,Raritan,US,NJ,township,municipality,"Raritan, NJ",raritan-township.com/
51325,Readington,US,NJ,township,municipality,"Readington, NJ",#N/A
51326,Tewksbury,US,NJ,township,municipality,"Tewksbury, NJ",#N/A
51327,Union,US,NJ,township,municipality,"Union, NJ",uniontownship.com/
51328,West Amwell,US,NJ,township,municipality,"West Amwell, NJ",westamwelltwp.org/
51329,East Windsor,US,NJ,township,municipality,"East Windsor, NJ",#N/A
51330,Ewing,US,NJ,township,municipality,"Ewing, NJ",http://ewingnj.org/
51331,Hamilton,US,NJ,township,municipality,"Hamilton, NJ",hamiltonnj.com/
51332,Hopewell,US,NJ,township,municipality,"Hopewell, NJ",http://hopewelltwp.org/
51333,Lawrence,US,NJ,township,municipality,"Lawrence, NJ",http://lawrencetwp.com/
51334,Princeton,US,NJ,township,municipality,"Princeton, NJ",ACCESSPRINCETONNJ.GOV
51335,Robbinsville,US,NJ,township,municipality,"Robbinsville, NJ",robbinsville-twp.org/
51336,West Windsor,US,NJ,township,municipality,"West Windsor, NJ",#N/A
51337,Cranbury,US,NJ,township,municipality,"Cranbury, NJ",cranburytownship.org/
51338,East Brunswick,US,NJ,township,municipality,"East Brunswick, NJ",eastbrunswick.org/content/99/default.aspx
51339,Old Bridge,US,NJ,township,municipality,"Old Bridge, NJ",oldbridge.com/
51340,Monroe,US,NJ,township,municipality,"Monroe, NJ",monroetwp.com/
51341,North Brunswick,US,NJ,township,municipality,"North Brunswick, NJ",northbrunswicknj.gov/
51342,Piscataway,US,NJ,township,municipality,"Piscataway, NJ",#N/A
51343,Plainsboro,US,NJ,township,municipality,"Plainsboro, NJ",#N/A
51344,Edison,US,NJ,township,municipality,"Edison, NJ",#N/A
51345,South Brunswick,US,NJ,township,municipality,"South Brunswick, NJ",sbtnj.net/
51346,Woodbridge,US,NJ,township,municipality,"Woodbridge, NJ",#N/A
51347,Colts Neck,US,NJ,township,municipality,"Colts Neck, NJ",colts-neck.nj.us/
51348,Freehold,US,NJ,township,municipality,"Freehold, NJ",http://twp.freehold.nj.us/
51349,Holmdel,US,NJ,township,municipality,"Holmdel, NJ",holmdeltownship-nj.com/
51350,Howell,US,NJ,township,municipality,"Howell, NJ",twp.howell.nj.us/
51351,Manalapan,US,NJ,township,municipality,"Manalapan, NJ",#N/A
51352,Marlboro,US,NJ,township,municipality,"Marlboro, NJ",MARLBORO-NJ.GOV
51353,Aberdeen,US,NJ,township,municipality,"Aberdeen, NJ",aberdeennj.org/
51354,Middletown,US,NJ,township,municipality,"Middletown, NJ",#N/A
51355,Millstone,US,NJ,township,municipality,"Millstone, NJ",MILLSTONENJ.GOV
51356,Neptune,US,NJ,township,municipality,"Neptune, NJ",neptunetownship.org/
51357,Ocean,US,NJ,township,municipality,"Ocean, NJ",oceantwp.org
51358,Hazlet,US,NJ,township,municipality,"Hazlet, NJ",hazlettwp.org/
51359,Shrewsbury,US,NJ,township,municipality,"Shrewsbury, NJ",shrewsburyboro.com/
51360,Upper Freehold,US,NJ,township,municipality,"Upper Freehold, NJ",uftnj.com/
51361,Wall,US,NJ,township,municipality,"Wall, NJ",#N/A
51362,Boonton,US,NJ,township,municipality,"Boonton, NJ",boontontownship.com/
51363,Chatham,US,NJ,township,municipality,"Chatham, NJ",chathamtownship-nj.gov/
51364,Chester,US,NJ,township,municipality,"Chester, NJ",chesterborough.org/
51365,Denville,US,NJ,township,municipality,"Denville, NJ",denvillenj.org/
51366,East Hanover,US,NJ,township,municipality,"East Hanover, NJ",easthanovertownship.com/
51367,Hanover,US,NJ,township,municipality,"Hanover, NJ",hanovertownship.com/Home.aspx
51368,Harding,US,NJ,township,municipality,"Harding, NJ",hardingnj.org/
51369,Jefferson,US,NJ,township,municipality,"Jefferson, NJ",jeffersontownship.net/
51370,Mendham,US,NJ,township,municipality,"Mendham, NJ",mendhamnj.org/
51371,Mine Hill,US,NJ,township,municipality,"Mine Hill, NJ",http://minehill.com/
51372,Montville,US,NJ,township,municipality,"Montville, NJ",montvillenj.org/
51373,Morris,US,NJ,township,municipality,"Morris, NJ",morristwp.com/
51374,Mount Olive,US,NJ,township,municipality,"Mount Olive, NJ",mountolivetownship.com/
51375,Parsippany Troy Hills,US,NJ,township,municipality,"Parsippany Troy Hills, NJ",#N/A
51376,Long Hill,US,NJ,township,municipality,"Long Hill, NJ",LONGHILLNJ.GOV
51377,Pequannock,US,NJ,township,municipality,"Pequannock, NJ",peqtwp.org/index.cfm
51378,Randolph,US,NJ,township,municipality,"Randolph, NJ",#N/A
51379,Rockaway,US,NJ,township,municipality,"Rockaway, NJ",rockawaytownship.org/
51380,Roxbury,US,NJ,township,municipality,"Roxbury, NJ",roxburynj.us/
51381,Washington,US,NJ,township,municipality,"Washington, NJ",twp.washington.nj.us
51382,Berkeley,US,NJ,township,municipality,"Berkeley, NJ",http://twp.berkeley.nj.us/index.aspx
51383,Brick,US,NJ,township,municipality,"Brick, NJ",twp.brick.nj.us/
51384,Toms River,US,NJ,township,municipality,"Toms River, NJ",http://tomsrivertownship.com/
51385,Eagleswood,US,NJ,township,municipality,"Eagleswood, NJ",http://eagleswoodtwpnj.us/
51386,Jackson,US,NJ,township,municipality,"Jackson, NJ",jacksontwpnj.net/
51387,Lacey,US,NJ,township,municipality,"Lacey, NJ",laceytownship.org/
51388,Lakewood,US,NJ,township,municipality,"Lakewood, NJ",LAKEWOODNJ.GOV
51389,Little Egg Harbor,US,NJ,township,municipality,"Little Egg Harbor, NJ",leht.com/
51390,Long Beach,US,NJ,township,municipality,"Long Beach, NJ",#N/A
51391,Manchester,US,NJ,township,municipality,"Manchester, NJ",manchestertwp.com
51392,Ocean,US,NJ,township,municipality,"Ocean, NJ",oceantwp.org
51393,Plumsted,US,NJ,township,municipality,"Plumsted, NJ",#N/A
51394,Stafford,US,NJ,township,municipality,"Stafford, NJ",#N/A
51395,Barnegat,US,NJ,township,municipality,"Barnegat, NJ",barnegat.net/
51396,Little Falls,US,NJ,township,municipality,"Little Falls, NJ",#N/A
51397,Wayne,US,NJ,township,municipality,"Wayne, NJ",#N/A
51398,West Milford,US,NJ,township,municipality,"West Milford, NJ",westmilford.org/index.cfm
51399,Alloway,US,NJ,township,municipality,"Alloway, NJ",allowaytownship.com/
51400,Elsinboro,US,NJ,township,municipality,"Elsinboro, NJ",http://elsinborotownship.com/
51401,Lower Alloways Creek,US,NJ,township,municipality,"Lower Alloways Creek, NJ",#N/A
51402,Pennsville,US,NJ,township,municipality,"Pennsville, NJ",#N/A
51403,Mannington,US,NJ,township,municipality,"Mannington, NJ",manningtontwp.com
51404,Oldmans,US,NJ,township,municipality,"Oldmans, NJ",oldmanstownship.com
51405,Pilesgrove,US,NJ,township,municipality,"Pilesgrove, NJ",#N/A
51406,Pittsgrove,US,NJ,township,municipality,"Pittsgrove, NJ",#N/A
51407,Quinton,US,NJ,township,municipality,"Quinton, NJ",quintonnj.com/
51408,Carneys Point,US,NJ,township,municipality,"Carneys Point, NJ",CARNEYSPOINTNJ.GOV
51409,Upper Pittsgrove,US,NJ,township,municipality,"Upper Pittsgrove, NJ",upperpittsgrovenj.org/
51410,Bedminster,US,NJ,township,municipality,"Bedminster, NJ",bedminster.us/
51411,Bernards,US,NJ,township,municipality,"Bernards, NJ",bernards.org/
51412,Branchburg,US,NJ,township,municipality,"Branchburg, NJ",branchburg.nj.us/
51413,Bridgewater,US,NJ,township,municipality,"Bridgewater, NJ",bridgewaternj.gov/
51414,Franklin,US,NJ,township,municipality,"Franklin, NJ",franklintownship.com/
51415,Green Brook,US,NJ,township,municipality,"Green Brook, NJ",#N/A
51416,Hillsborough,US,NJ,township,municipality,"Hillsborough, NJ",hillsborough-nj.org/
51417,Montgomery,US,NJ,township,municipality,"Montgomery, NJ",#N/A
51418,Warren,US,NJ,township,municipality,"Warren, NJ",http://warrennj.org/#
51419,Andover,US,NJ,township,municipality,"Andover, NJ",andovertwp.org
51420,Byram,US,NJ,township,municipality,"Byram, NJ",#N/A
51421,Frankford,US,NJ,township,municipality,"Frankford, NJ",#N/A
51422,Fredon,US,NJ,township,municipality,"Fredon, NJ",twp.fredon.nj.us
51423,Green,US,NJ,township,municipality,"Green, NJ",greentwp.com/
51424,Hampton,US,NJ,township,municipality,"Hampton, NJ",hamptontownshipnj.org/
51425,Hardyston,US,NJ,township,municipality,"Hardyston, NJ",hardyston.com/
51426,Lafayette,US,NJ,township,municipality,"Lafayette, NJ",#N/A
51427,Montague,US,NJ,township,municipality,"Montague, NJ",montaguenj.org/
51428,Sandyston,US,NJ,township,municipality,"Sandyston, NJ",sandystontownship.com/
51429,Sparta,US,NJ,township,municipality,"Sparta, NJ",#N/A
51430,Stillwater,US,NJ,township,municipality,"Stillwater, NJ",#N/A
51431,Vernon,US,NJ,township,municipality,"Vernon, NJ",#N/A
51432,Walpack,US,NJ,township,municipality,"Walpack, NJ",#N/A
51433,Wantage,US,NJ,township,municipality,"Wantage, NJ",#N/A
51434,Berkeley Heights,US,NJ,township,municipality,"Berkeley Heights, NJ",#N/A
51435,Clark,US,NJ,township,municipality,"Clark, NJ",#N/A
51436,Cranford,US,NJ,township,municipality,"Cranford, NJ",cranford.com/township/
51437,Hillside,US,NJ,township,municipality,"Hillside, NJ",http://townshipofhillside.org/
51438,Scotch Plains,US,NJ,township,municipality,"Scotch Plains, NJ",SCOTCHPLAINSNJ.GOV
51439,Springfield,US,NJ,township,municipality,"Springfield, NJ",http://springfield-nj.us/
51440,Union,US,NJ,township,municipality,"Union, NJ",uniontownship.com/
51441,Winfield,US,NJ,township,municipality,"Winfield, NJ",#N/A
51442,Allamuchy,US,NJ,township,municipality,"Allamuchy, NJ",allamuchynj.org/
51443,Blairstown,US,NJ,township,municipality,"Blairstown, NJ",blairstown-nj.org/
51444,Franklin,US,NJ,township,municipality,"Franklin, NJ",franklintownship.com/
51445,Frelinghuysen,US,NJ,township,municipality,"Frelinghuysen, NJ",#N/A
51446,Greenwich,US,NJ,township,municipality,"Greenwich, NJ",greenwichtownship.org
51447,Hardwick,US,NJ,township,municipality,"Hardwick, NJ",hardwick-nj.us/
51448,Harmony,US,NJ,township,municipality,"Harmony, NJ",harmonytwp-nj.gov/
51449,Hope,US,NJ,township,municipality,"Hope, NJ",#N/A
51450,Independence,US,NJ,township,municipality,"Independence, NJ",independencenj.com/
51451,Knowlton,US,NJ,township,municipality,"Knowlton, NJ",http://knowlton-nj.com/
51452,Liberty,US,NJ,township,municipality,"Liberty, NJ",libertytownship.org/
51453,Lopatcong,US,NJ,township,municipality,"Lopatcong, NJ",#N/A
51454,Mansfield,US,NJ,township,municipality,"Mansfield, NJ",mansfieldtownship-nj.gov/
51455,Oxford,US,NJ,township,municipality,"Oxford, NJ",#N/A
51456,Pohatcong,US,NJ,township,municipality,"Pohatcong, NJ",#N/A
51457,Washington,US,NJ,township,municipality,"Washington, NJ",twp.washington.nj.us
